,ID,Sex,Primary_index,Secondary_index,Age
8356,person_8356,Female,2.64172443,1.470641297,26.19210906
8357,person_8357,Female,2.462422716,2.242579048,49.1034908
8358,person_8358,Female,3.005328163,0.114588327,60.08538891
8359,person_8359,Male,4.314544572,3.353319486,67.15110724
8360,person_8360,Female,0.624849396,3.825193884,37.78492171
8361,person_8361,Female,3.557206047,0.201580716,33.28984124
8362,person_8362,Male,2.992007579,1.752060096,61.89615537
8363,person_8363,Male,4.906124311,3.934885869,56.84944592
8364,person_8364,Male,3.258493966,5.350005165,48.08514084
8365,person_8365,Female,1.598355152,3.403449827,32.59931608
8366,person_8366,Male,4.487113519,4.685025128,61.26926149
8367,person_8367,Male,2.835425258,4.811961442,37.02225296
8368,person_8368,Female,1.217644976,1.537038221,62.55840755
8369,person_8369,Male,4.650776306,5.293461171,67.51916464
8370,person_8370,Female,1.426185205,2.534883491,22.82718115
8371,person_8371,Female,3.080187809,5.317254705,40.50146888
8372,person_8372,Male,2.651258433,6.054352449,68.54127748
8373,person_8373,Female,2.179390007,4.054054303,27.1381806
8374,person_8374,Female,1.728688552,4.2201565,31.21929287
8375,person_8375,Female,-0.101835083,3.885388143,30.63217036
8376,person_8376,Female,2.321050234,3.232697382,27.71591594
8377,person_8377,Male,1.977579781,5.509656869,39.30916585
8378,person_8378,Male,1.48496864,1.837188537,58.75627611
8379,person_8379,Male,3.956574884,4.672030242,56.35835174
8380,person_8380,Female,0.73052984,2.707670436,61.61879044
8381,person_8381,Female,1.688029444,2.131805566,41.94151782
8382,person_8382,Female,3.301003376,3.270815953,41.1281799
8383,person_8383,Female,0.794744166,2.824754503,36.42632212
8384,person_8384,Female,2.389615021,3.588831466,52.93563999
8385,person_8385,Female,1.651174758,2.379456113,57.74391707
8386,person_8386,Male,4.125733362,3.48342283,67.30874568
8387,person_8387,Male,4.267978853,4.231941993,31.15822725
8388,person_8388,Female,2.420582714,1.549290585,58.97336904
8389,person_8389,Male,2.578989162,5.986423961,40.97531438
8390,person_8390,Female,3.785026279,1.106951975,58.81129966
8391,person_8391,Female,0.674265892,2.188540183,21.01806965
8392,person_8392,Female,2.390766863,4.177695578,30.75841824
8393,person_8393,Male,5.04952717,3.951665805,27.02196296
8394,person_8394,Male,3.19498841,5.269529129,28.48524648
8395,person_8395,Female,1.108945105,2.8721529,52.94918705
8396,person_8396,Male,5.293433829,5.372973963,53.74346668
8397,person_8397,Female,2.89684723,1.581272981,45.57435689
8398,person_8398,Male,1.901493354,3.412960129,57.18508157
8399,person_8399,Male,5.66773577,4.908358283,40.87627414
8400,person_8400,Female,2.307396365,4.463689023,50.84687591
8401,person_8401,Male,2.667973757,5.903517625,35.6459887
8402,person_8402,Female,1.822047433,2.669836809,64.1654789
8403,person_8403,Male,3.024015422,3.425418462,20.265084
8404,person_8404,Female,2.667255413,3.185409845,21.32595144
8405,person_8405,Female,2.346047848,3.875340309,29.51393361
8406,person_8406,Male,2.104341141,2.564655244,27.44582029
8407,person_8407,Male,1.304765463,4.877175612,30.17644088
8408,person_8408,Female,-0.312278255,2.195326308,38.51386721
8409,person_8409,Female,1.218956615,4.459685005,31.51926816
8410,person_8410,Female,-1.128792866,3.084085171,44.8121863
8411,person_8411,Male,5.308204065,5.140445031,50.34023909
8412,person_8412,Female,3.759082682,2.179919163,45.85743082
8413,person_8413,Female,2.444897911,3.32166437,51.21721788
8414,person_8414,Male,3.153295605,5.238740517,37.65060887
8415,person_8415,Male,3.816777922,4.190677126,63.76553426
8416,person_8416,Male,3.647044826,5.80400226,54.49501115
8417,person_8417,Male,2.907662598,6.009953031,58.68208916
8418,person_8418,Female,-1.055983124,2.844685314,67.52348345
8419,person_8419,Female,0.868445923,4.689554391,58.41335927
8420,person_8420,Female,0.796662699,3.534854238,58.29589059
8421,person_8421,Female,3.3283065,3.100715321,20.64488888
8422,person_8422,Female,1.776317785,3.878478312,29.5729473
8423,person_8423,Female,-0.044098194,3.036021364,36.52402383
8424,person_8424,Female,0.85324976,3.599631748,41.6634321
8425,person_8425,Male,2.518711753,4.207499606,39.1721364
8426,person_8426,Female,0.724163717,2.774975405,58.85823089
8427,person_8427,Male,3.490930772,4.304187721,41.74445832
8428,person_8428,Female,2.717785378,3.450033002,21.01339613
8429,person_8429,Female,3.404758131,2.203747155,30.32920602
8430,person_8430,Male,2.480848757,3.254016253,63.5146325
8431,person_8431,Male,1.856158048,1.980635978,22.30117523
8432,person_8432,Male,2.350392291,4.572976969,56.84272015
8433,person_8433,Male,2.63745944,2.734305296,59.87633856
8434,person_8434,Female,3.532320544,4.841910778,63.60295832
8435,person_8435,Female,2.387646323,1.98101306,26.21210093
8436,person_8436,Male,4.338845171,4.133363929,54.57588442
8437,person_8437,Male,3.449139461,4.384446454,51.16152477
8438,person_8438,Male,2.97664901,3.780632632,24.55943648
8439,person_8439,Female,1.848814902,2.781153066,58.25731094
8440,person_8440,Female,1.958405884,2.277333591,59.1148695
8441,person_8441,Female,0.660783371,1.736810642,40.06117194
8442,person_8442,Male,2.935564423,3.936016168,60.65387032
8443,person_8443,Male,3.808952677,3.827867173,65.18873664
8444,person_8444,Female,0.264176436,2.766654603,58.41604765
8445,person_8445,Male,1.733601773,5.08892906,31.77990774
8446,person_8446,Female,2.57108901,2.628654991,62.54330129
8447,person_8447,Female,1.297956858,2.660590137,27.90237014
8448,person_8448,Female,1.357188621,3.054450589,25.22353636
8449,person_8449,Female,1.385038344,3.662631437,46.63661753
8450,person_8450,Male,4.390305436,4.44548747,40.27128489
8451,person_8451,Male,1.225022877,4.575307696,40.78200276
8452,person_8452,Female,0.779274862,2.205121603,58.42932589
8453,person_8453,Female,0.871050456,2.443888259,24.82353074
8454,person_8454,Male,2.310582063,4.656553015,25.12098003
8455,person_8455,Male,2.103843525,5.274468839,67.8680871
8456,person_8456,Male,0.937303002,5.618353045,27.75379651
8457,person_8457,Female,3.004189751,2.692005749,28.84069678
8458,person_8458,Female,1.823498957,1.398645389,66.64897077
8459,person_8459,Female,1.584099228,4.666218721,24.57029733
8460,person_8460,Male,2.456318166,4.628668605,25.32600639
8461,person_8461,Female,0.602875443,2.411369509,60.53852712
8462,person_8462,Female,0.435913644,2.837606696,56.34341675
8463,person_8463,Male,1.073128472,4.976019381,26.56731849
8464,person_8464,Male,4.236896774,2.515338805,22.33542715
8465,person_8465,Female,1.60029519,3.203305186,27.06878448
8466,person_8466,Male,2.672913549,2.366737467,39.0614339
8467,person_8467,Female,2.341495234,2.808315754,61.5046055
8468,person_8468,Female,3.743633554,1.42258204,41.60852756
8469,person_8469,Female,1.65491505,3.550527963,47.9822562
8470,person_8470,Female,2.420728375,3.2232778,59.95609663
8471,person_8471,Female,1.209474612,0.575085338,45.8900007
8472,person_8472,Female,0.778053522,1.543615558,46.09015217
8473,person_8473,Male,2.686303036,7.15606471,57.58380978
8474,person_8474,Female,0.696260123,3.924516916,57.63576639
8475,person_8475,Female,2.554786438,4.048363742,45.44917261
8476,person_8476,Female,1.171287066,4.441213259,28.41918034
8477,person_8477,Male,3.549812044,5.387517709,41.88025657
8478,person_8478,Male,3.633226179,5.049355494,43.92445396
8479,person_8479,Male,2.859425676,6.46659896,33.49294594
8480,person_8480,Female,0.915767241,3.306441097,50.24870775
8481,person_8481,Male,3.75908265,5.765854823,59.99417609
8482,person_8482,Male,1.724581193,5.991547211,40.98734671
8483,person_8483,Male,3.950451656,5.327849914,69.87820067
8484,person_8484,Female,-1.764276945,2.975645001,48.33468686
8485,person_8485,Male,1.727500542,3.103984343,60.57957907
8486,person_8486,Male,3.362538822,3.705328466,59.17424723
8487,person_8487,Female,0.540802824,2.523395754,32.50487606
8488,person_8488,Female,1.769364033,5.840151393,43.35024212
8489,person_8489,Male,3.119870167,2.056888845,47.78855986
8490,person_8490,Female,3.658773114,2.256801432,66.88619471
8491,person_8491,Female,2.998719092,2.215125531,39.19340612
8492,person_8492,Male,3.332725216,3.255117401,25.0890599
8493,person_8493,Male,1.389971679,4.433925306,64.76737698
8494,person_8494,Male,3.268468234,4.134118989,32.17206251
8495,person_8495,Female,2.721913262,3.676729071,52.1926382
8496,person_8496,Male,3.872216198,5.899900725,49.08631478
8497,person_8497,Female,2.599656495,2.030659154,64.6856156
8498,person_8498,Male,2.79987363,4.258589789,20.32289267
8499,person_8499,Male,3.207757436,3.336470775,62.51526699
8500,person_8500,Female,2.079211402,3.368797428,35.55010119
8501,person_8501,Male,3.016247427,3.642322867,23.69684048
8502,person_8502,Female,1.615552042,1.298451631,36.70978286
8503,person_8503,Male,3.333075563,6.574102107,50.21884339
8504,person_8504,Male,2.395265677,5.016308658,60.3338186
8505,person_8505,Male,1.758126781,4.504802618,50.84641246
8506,person_8506,Female,1.657904319,3.043126678,25.01432151
8507,person_8507,Male,0.711566333,4.976806441,61.73568594
8508,person_8508,Female,1.835618611,2.718654208,49.8565426
8509,person_8509,Female,1.546511426,2.692259682,58.22990253
8510,person_8510,Male,2.61987205,5.844451585,31.98649069
8511,person_8511,Female,3.267974791,3.806921876,60.66092659
8512,person_8512,Female,1.634219675,2.612859628,54.0201756
8513,person_8513,Male,3.148319295,3.633022106,65.36627607
8514,person_8514,Male,3.207120023,4.675616111,27.60385847
8515,person_8515,Female,1.021683317,3.118990562,55.58610947
8516,person_8516,Male,2.787076173,5.616358345,49.15843944
8517,person_8517,Male,3.186553953,4.88070249,26.69058722
8518,person_8518,Female,2.932377485,2.023101831,60.20050875
8519,person_8519,Female,1.973804376,1.593293898,55.71188683
8520,person_8520,Male,1.601621702,4.946711919,61.0391058
8521,person_8521,Male,2.119618237,4.025781459,35.33161853
8522,person_8522,Female,2.537988249,2.924388007,53.28189796
8523,person_8523,Male,3.773855982,3.843157337,33.40153783
8524,person_8524,Female,2.541394111,3.216799092,50.00169549
8525,person_8525,Female,1.864864443,1.682486542,52.79553488
8526,person_8526,Male,3.083514394,3.992361011,25.77808546
8527,person_8527,Male,3.146815955,4.763937977,48.98423002
8528,person_8528,Male,1.928876957,4.144340978,57.13815645
8529,person_8529,Female,0.813516798,3.132758512,39.02981994
8530,person_8530,Female,0.755696306,4.409206134,54.4589423
8531,person_8531,Male,2.011080819,3.705969349,29.64010893
8532,person_8532,Male,4.414771876,3.693731459,34.91169941
8533,person_8533,Male,3.921126267,4.941330342,52.52647794
8534,person_8534,Male,2.493271037,4.049344818,20.36906075
8535,person_8535,Male,3.941709536,3.840803129,20.93118914
8536,person_8536,Female,1.358136635,1.799832837,30.0193159
8537,person_8537,Male,2.866427232,6.718469902,49.66239705
8538,person_8538,Female,0.919228581,3.802651123,40.31387206
8539,person_8539,Female,2.584497846,1.453243939,67.23141288
8540,person_8540,Female,2.394995913,3.510276984,43.61611538
8541,person_8541,Male,3.769648503,3.846874042,56.90188805
8542,person_8542,Male,2.105832852,3.401732466,33.66724815
8543,person_8543,Male,2.752750624,4.829750655,22.07693628
8544,person_8544,Male,4.320433054,4.292566197,66.50746476
8545,person_8545,Male,3.789118998,5.945475265,58.97821793
8546,person_8546,Female,1.9548395,4.34599832,22.51819665
8547,person_8547,Female,1.155102016,1.85552688,47.97285827
8548,person_8548,Female,1.908510725,4.050523532,67.23650822
8549,person_8549,Male,4.258200573,3.925108226,44.97632855
8550,person_8550,Female,0.599398462,0.229121234,45.26517373
8551,person_8551,Female,2.767906041,3.667514537,51.16583134
8552,person_8552,Female,2.491466034,2.416393287,34.60776854
8553,person_8553,Female,2.301951212,1.756097336,56.42925047
8554,person_8554,Male,2.439612057,4.360169443,26.53793419
8555,person_8555,Male,2.522697835,4.770788717,46.50610135
8556,person_8556,Male,2.357212305,5.289307939,47.70342163
8557,person_8557,Male,3.410309459,5.311537835,34.92003816
8558,person_8558,Female,2.694705374,2.924201186,59.24542501
8559,person_8559,Male,2.813886783,4.459119803,64.67125358
8560,person_8560,Female,3.032071132,4.80295643,52.34104341
8561,person_8561,Male,1.572743322,4.039869308,67.64815972
8562,person_8562,Male,1.804774841,4.448572485,44.52791485
8563,person_8563,Male,2.86852084,4.472675,24.10281299
8564,person_8564,Female,2.638747362,3.204426671,53.05271643
8565,person_8565,Female,0.156876368,2.373402328,66.45918567
8566,person_8566,Female,2.78016136,1.835857905,22.17089531
8567,person_8567,Male,2.892358978,2.934303589,28.50145977
8568,person_8568,Male,5.116967088,4.253305131,45.35595708
8569,person_8569,Female,2.125171559,3.106812425,48.9194555
8570,person_8570,Male,5.502284164,5.319228279,37.62600882
8571,person_8571,Male,3.356899366,3.760093249,39.12282998
8572,person_8572,Female,2.244451754,1.864522807,47.80866665
8573,person_8573,Female,2.897881652,1.386548284,49.19499985
8574,person_8574,Male,2.575262063,4.35714111,21.76667656
8575,person_8575,Female,0.816383001,3.221912481,29.97491922
8576,person_8576,Female,2.765353025,3.068912499,25.9938456
8577,person_8577,Male,1.869425504,2.83911581,45.76104611
8578,person_8578,Male,4.782141989,4.872967045,50.30404171
8579,person_8579,Male,2.158559636,5.141997666,24.85159305
8580,person_8580,Female,0.966289228,3.677155792,64.49229472
8581,person_8581,Male,2.734966344,3.824442005,31.31658123
8582,person_8582,Female,1.098439629,1.973787356,66.9608844
8583,person_8583,Male,3.4837702,3.592321123,62.472631
8584,person_8584,Female,2.163410605,1.917479441,42.37695442
8585,person_8585,Female,0.83135762,3.65022376,61.12811607
8586,person_8586,Female,2.416976952,2.005514459,39.87266539
8587,person_8587,Female,2.770097875,3.221093295,59.45853884
8588,person_8588,Male,3.192644287,4.708390157,53.21427311
8589,person_8589,Male,3.019321702,2.714414119,44.204951
8590,person_8590,Male,2.500025131,4.434919706,64.29020924
8591,person_8591,Male,2.356193675,4.178076084,34.0102376
8592,person_8592,Female,1.555768291,2.766409329,50.56714932
8593,person_8593,Female,2.300980367,2.820457293,39.11567899
8594,person_8594,Female,3.05461343,2.853109207,59.87521942
8595,person_8595,Male,2.033292953,5.502776101,37.24431239
8596,person_8596,Female,1.333913018,3.842257937,59.82330539
8597,person_8597,Female,2.564064253,3.366608056,45.16131432
8598,person_8598,Female,3.360612952,3.177586733,44.66743337
8599,person_8599,Male,4.228591935,6.466641507,57.25545079
8600,person_8600,Female,0.594891851,2.187604759,52.47930878
8601,person_8601,Female,1.971242952,0.636162237,41.39685533
8602,person_8602,Male,1.761855284,4.364166726,50.61799109
8603,person_8603,Female,0.098353412,3.473968718,52.76650496
8604,person_8604,Female,3.406474422,3.159701444,28.28270387
8605,person_8605,Female,1.869623195,1.15047663,51.23596597
8606,person_8606,Male,4.505860235,3.691428152,40.76126598
8607,person_8607,Male,4.575266054,5.712900895,46.23575066
8608,person_8608,Female,3.021733901,4.190069375,32.45131326
8609,person_8609,Female,1.544398968,4.058218623,66.91161107
8610,person_8610,Female,1.283748756,3.979397599,52.29294415
8611,person_8611,Female,1.387045945,4.389441227,68.00808508
8612,person_8612,Male,4.517547985,5.29194612,36.20369457
8613,person_8613,Female,2.391068378,3.332042009,25.5706205
8614,person_8614,Female,1.872471781,2.519421983,25.09385315
8615,person_8615,Female,2.588228765,2.828610783,42.58054336
8616,person_8616,Male,2.543017269,5.038128806,62.93966395
8617,person_8617,Male,1.503304618,4.338067905,61.69717126
8618,person_8618,Male,2.613816696,5.366099303,66.27252502
8619,person_8619,Male,3.736147744,3.267033917,55.95995596
8620,person_8620,Female,2.981312143,1.053345459,55.18123444
8621,person_8621,Female,2.46924706,3.322459862,59.06981299
8622,person_8622,Male,3.232215188,4.251129869,24.35234735
8623,person_8623,Female,1.250722657,4.483143386,67.2467485
8624,person_8624,Female,3.028315585,2.677046345,29.74152177
8625,person_8625,Male,2.945831317,4.123999594,33.70596788
8626,person_8626,Female,2.272576186,4.005366169,47.70443051
8627,person_8627,Male,1.365439788,4.036206435,20.36988024
8628,person_8628,Female,3.643972829,3.041503613,66.0525858
8629,person_8629,Female,1.542496161,3.484162986,59.83575344
8630,person_8630,Female,2.240788985,2.378537448,62.08354328
8631,person_8631,Male,2.759401252,5.42160353,54.36059982
8632,person_8632,Male,3.807902941,4.085473287,29.66664513
8633,person_8633,Female,1.606613328,4.220116238,68.31406533
8634,person_8634,Male,2.039752692,7.152040824,21.69131776
8635,person_8635,Male,1.405443914,5.040760073,43.06261284
8636,person_8636,Female,2.023909051,2.385770755,59.82730242
8637,person_8637,Male,3.478692003,5.567563582,42.36207409
8638,person_8638,Male,1.859822016,3.859055103,44.76599991
8639,person_8639,Female,1.688889904,4.467978518,46.75751827
8640,person_8640,Male,4.001808216,5.523318835,27.78489996
8641,person_8641,Female,2.85727995,3.197592151,35.86500687
8642,person_8642,Female,2.480191258,3.189592872,68.66693019
8643,person_8643,Male,1.458477638,4.282943458,58.69135169
8644,person_8644,Female,2.766624323,3.253569789,69.40156194
8645,person_8645,Male,3.095392705,5.498024383,36.70463328
8646,person_8646,Male,2.727596699,4.856233184,58.92509768
8647,person_8647,Male,2.02864217,4.462075521,24.78744047
8648,person_8648,Female,3.569528823,2.751839723,66.49549786
8649,person_8649,Male,2.928766243,5.766311731,43.33867144
8650,person_8650,Female,2.191594657,2.394453724,37.88295605
8651,person_8651,Female,0.689933766,1.650443908,29.19630023
8652,person_8652,Male,4.029709347,5.263737321,48.11045666
8653,person_8653,Female,1.996691915,2.595164403,32.06458991
8654,person_8654,Male,2.373024968,3.103381782,24.09354406
8655,person_8655,Male,4.077424818,4.263385031,27.33951767
8656,person_8656,Male,3.777830785,2.430726029,39.01506511
8657,person_8657,Female,3.118653363,3.711832963,53.54518169
8658,person_8658,Female,3.76955224,3.678324949,69.00663166
8659,person_8659,Female,1.577071261,1.630713124,54.8503948
8660,person_8660,Male,3.3162726,4.056112716,30.76433271
8661,person_8661,Female,1.667638508,3.59334013,44.39916255
8662,person_8662,Male,2.46574053,4.364732157,38.42966912
8663,person_8663,Female,3.241850896,1.899795736,31.08241869
8664,person_8664,Male,2.696433058,3.250735665,63.93869297
8665,person_8665,Male,3.639821349,3.750365053,23.21495619
8666,person_8666,Female,2.911107488,3.105736095,56.9644073
8667,person_8667,Female,1.449811972,3.189212536,20.5885831
8668,person_8668,Female,2.20246592,2.696876311,48.27089234
8669,person_8669,Female,2.19936693,3.434573825,41.83195668
8670,person_8670,Female,3.204433675,2.0546089,50.49947382
8671,person_8671,Female,2.271589149,3.24373215,41.10211639
8672,person_8672,Female,1.072801513,4.108252785,44.09668658
8673,person_8673,Female,1.716590447,3.245713453,31.0151838
8674,person_8674,Female,1.17190103,4.168612557,23.86957631
8675,person_8675,Male,3.905766386,4.02861678,61.45833293
8676,person_8676,Female,1.647428846,1.684239157,27.0803104
8677,person_8677,Male,3.765677423,4.650716277,40.99570133
8678,person_8678,Male,3.277187313,6.171765563,55.90728013
8679,person_8679,Female,2.834367838,3.733525421,33.84870599
8680,person_8680,Female,2.981694413,5.015788838,42.40908672
8681,person_8681,Male,2.541642391,4.354784037,64.32655923
8682,person_8682,Female,2.102319524,4.205937604,67.75283783
8683,person_8683,Male,1.387251304,4.806641777,45.30933988
8684,person_8684,Female,2.648416305,2.063024461,34.02122924
8685,person_8685,Female,1.799675138,3.017225479,67.29985022
8686,person_8686,Male,3.012531976,5.919500657,57.7937341
8687,person_8687,Male,2.247009646,3.906412493,36.83872428
8688,person_8688,Male,4.699231675,3.412768558,57.99120473
8689,person_8689,Female,0.849135701,1.67631334,54.68374609
8690,person_8690,Male,1.615051182,4.687868098,39.55246638
8691,person_8691,Male,4.438352026,3.811080058,55.01384611
8692,person_8692,Female,1.293945775,3.709494068,23.93802484
8693,person_8693,Male,3.456020723,4.567956167,20.75720046
8694,person_8694,Female,1.032445188,1.758001404,46.63331353
8695,person_8695,Female,0.473312337,3.454062963,33.90065064
8696,person_8696,Female,1.874532293,3.789693557,51.85167002
8697,person_8697,Female,1.330278989,2.929534279,25.31285924
8698,person_8698,Female,0.607774454,3.735152695,33.22101097
8699,person_8699,Female,2.020087884,3.164552148,64.38350131
8700,person_8700,Male,2.54241841,3.87173411,25.39147115
8701,person_8701,Male,2.463208044,5.33028267,47.13123061
8702,person_8702,Female,0.817308642,2.807116219,58.66478973
8703,person_8703,Female,3.450106679,0.456220285,69.88031103
8704,person_8704,Female,0.989326509,2.873731489,56.78448012
8705,person_8705,Female,3.958583079,2.341419636,61.83794258
8706,person_8706,Male,3.544465695,3.750737647,50.67431261
8707,person_8707,Male,1.15263583,3.537662987,23.63616872
8708,person_8708,Male,2.084248591,2.874073699,38.66680059
8709,person_8709,Male,3.214373115,6.276697682,64.90105193
8710,person_8710,Male,3.928595645,3.20612532,61.51836026
8711,person_8711,Female,2.204295061,2.248033472,64.08741514
8712,person_8712,Male,1.65770357,4.711007894,25.45179136
8713,person_8713,Female,1.92354446,1.391152218,21.68303578
8714,person_8714,Male,3.41300411,5.041339046,69.41617569
8715,person_8715,Female,2.190005569,2.988926792,62.20519216
8716,person_8716,Female,2.159236949,3.100406246,62.11357258
8717,person_8717,Male,3.410344329,4.455405863,67.1935039
8718,person_8718,Male,3.370334917,4.889788149,33.77987027
8719,person_8719,Male,3.198915921,5.635130999,60.02037436
8720,person_8720,Female,2.684744911,4.739233315,59.71187524
8721,person_8721,Male,3.670462183,4.641537988,43.58231331
8722,person_8722,Male,3.844661679,5.036668533,60.40086241
8723,person_8723,Female,1.551640835,3.620896661,33.34346295
8724,person_8724,Female,1.261614925,3.187679445,54.19748114
8725,person_8725,Male,2.933082935,5.583075116,51.18933563
8726,person_8726,Female,1.518497148,4.125980391,55.43083546
8727,person_8727,Female,1.791414414,5.548430902,21.35304622
8728,person_8728,Male,4.083817497,4.226388363,35.59337305
8729,person_8729,Male,3.052783705,3.218420386,42.01233506
8730,person_8730,Male,4.304244229,3.516911891,69.21574566
8731,person_8731,Male,3.876343611,3.39902624,47.62721351
8732,person_8732,Female,1.427556674,2.171558152,44.80412818
8733,person_8733,Female,1.324485281,3.54436941,46.94861499
8734,person_8734,Male,3.178345555,5.454565926,48.75822302
8735,person_8735,Female,1.619723704,5.437645039,57.73751075
8736,person_8736,Female,1.566950352,2.630344756,67.1790584
8737,person_8737,Female,1.796559123,3.544315154,45.54622212
8738,person_8738,Female,3.424629216,3.835615385,28.93962027
8739,person_8739,Male,3.71872342,3.592505815,69.29885877
8740,person_8740,Male,5.233865016,3.306744416,27.60173246
8741,person_8741,Female,1.350168609,2.115245672,27.52964211
8742,person_8742,Male,3.407545888,4.226462609,48.03237521
8743,person_8743,Male,2.614616408,3.370900769,57.2918807
8744,person_8744,Female,1.114904058,3.540326516,47.48339189
8745,person_8745,Female,1.152275455,3.519302989,69.06761798
8746,person_8746,Male,3.662451963,4.771666822,45.19032387
8747,person_8747,Male,2.675613469,5.644669849,44.78944745
8748,person_8748,Female,1.474056133,2.357672208,64.12998788
8749,person_8749,Male,2.52809914,5.205194532,24.3043856
8750,person_8750,Male,1.896941529,3.540556787,26.31864147
8751,person_8751,Female,2.858102484,2.244256626,64.21112327
8752,person_8752,Male,1.276566659,3.427756102,48.82391377
8753,person_8753,Female,0.795389445,2.495337966,54.80966863
8754,person_8754,Female,0.707040608,1.656662316,35.17754052
8755,person_8755,Female,2.373116662,2.979922092,45.69580328
8756,person_8756,Male,3.257358751,4.344314234,63.88245824
8757,person_8757,Male,1.436372939,4.030088176,64.61347923
8758,person_8758,Male,3.733749969,3.709104376,51.1950125
8759,person_8759,Male,4.906484145,4.175052344,58.44823311
8760,person_8760,Female,2.4511184,2.975761372,45.11305851
8761,person_8761,Male,1.47127543,6.265734374,29.96273777
8762,person_8762,Female,1.258290297,4.078484495,56.54702399
8763,person_8763,Female,0.912176541,1.425441761,47.0951487
8764,person_8764,Male,3.470871437,5.875648162,23.39147112
8765,person_8765,Male,2.854213415,4.424234053,26.02210854
8766,person_8766,Female,2.121626329,3.187252806,28.48615873
8767,person_8767,Female,2.85900886,0.873993474,50.77754893
8768,person_8768,Male,2.197777296,3.942871547,56.10646755
8769,person_8769,Female,0.496542113,2.330304536,27.97168412
8770,person_8770,Female,1.593442524,3.681735593,49.03760645
8771,person_8771,Male,2.530946074,4.630060205,41.57294154
8772,person_8772,Male,1.095731867,5.211314687,20.01172996
8773,person_8773,Female,1.579247911,1.274895089,63.58780646
8774,person_8774,Female,2.075404055,3.587904541,65.25134319
8775,person_8775,Male,3.830603715,5.69228608,60.80617002
8776,person_8776,Female,2.093215822,2.450152432,33.98872737
8777,person_8777,Male,2.966016159,4.528608757,21.03900306
8778,person_8778,Male,5.820411738,6.24036167,57.20019634
8779,person_8779,Female,0.881652,0.853746573,69.38575992
8780,person_8780,Female,1.340976412,3.667920088,69.29699671
8781,person_8781,Female,1.666961366,4.600429371,65.01754374
8782,person_8782,Male,2.178332485,4.102450885,48.63711977
8783,person_8783,Female,2.746573192,3.229111923,65.33785358
8784,person_8784,Male,3.007070713,4.807680653,36.61566694
8785,person_8785,Male,4.04334045,4.555417758,62.78892276
8786,person_8786,Male,4.41799113,6.700082014,43.47657112
8787,person_8787,Male,3.034836174,4.049515248,50.06016684
8788,person_8788,Female,2.240850117,3.85234662,27.96850859
8789,person_8789,Female,3.575821236,3.412856879,44.91631231
8790,person_8790,Male,2.807898166,5.820593357,43.74732861
8791,person_8791,Female,2.71132633,2.818229004,23.10725385
8792,person_8792,Male,3.349506094,5.107550689,51.81606792
8793,person_8793,Male,2.251745717,4.1992508,32.03941405
8794,person_8794,Male,1.846579363,3.182549383,49.76689946
8795,person_8795,Male,2.213731666,5.272121455,39.79951714
8796,person_8796,Male,3.689039167,4.139429034,40.07110256
8797,person_8797,Female,1.156071491,2.76652081,67.31155927
8798,person_8798,Female,2.464007066,3.47548071,52.96155221
8799,person_8799,Male,4.973518507,4.410050551,58.54667197
8800,person_8800,Male,3.240888364,3.897889751,22.88786911
8801,person_8801,Female,1.272967288,3.120366852,21.00491941
8802,person_8802,Male,2.934858549,4.913819496,30.84896012
8803,person_8803,Male,2.591975879,3.813057706,25.76842423
8804,person_8804,Male,4.347018097,4.175908004,57.19111601
8805,person_8805,Female,3.684890914,2.342880644,51.32925364
8806,person_8806,Male,3.407059773,5.543743698,24.8430838
8807,person_8807,Female,0.416108371,2.163309385,69.67631703
8808,person_8808,Female,1.277348924,3.18601919,30.08739145
8809,person_8809,Female,2.994512598,4.70935069,45.05330902
8810,person_8810,Male,3.627095301,3.516052235,62.68209945
8811,person_8811,Male,0.467087108,3.944843726,63.83451445
8812,person_8812,Male,3.598456984,4.171956602,23.10528309
8813,person_8813,Female,2.853253537,2.834983032,31.58627191
8814,person_8814,Male,3.692422126,4.560936432,63.52879035
8815,person_8815,Female,1.561337146,4.944152106,22.11288903
8816,person_8816,Female,0.985212139,3.14195866,45.16134814
8817,person_8817,Male,4.132700398,6.644486563,27.14737049
8818,person_8818,Female,1.321695505,2.937541854,67.73652818
8819,person_8819,Female,0.125458255,2.899632698,52.90092197
8820,person_8820,Male,4.73929826,3.054927043,54.80161914
8821,person_8821,Male,3.061793147,5.652308197,68.20203859
8822,person_8822,Female,2.194549357,4.174451203,33.64135259
8823,person_8823,Male,3.11059817,5.83160785,22.34449325
8824,person_8824,Male,4.982125329,4.653508697,37.23719587
8825,person_8825,Female,1.828270719,4.270975385,64.8185953
8826,person_8826,Male,2.225688819,4.161045105,54.80351409
8827,person_8827,Female,2.732284883,4.213785274,63.84453342
8828,person_8828,Female,1.946692078,3.373459579,32.04871174
8829,person_8829,Female,2.471668835,3.82603259,63.14995556
8830,person_8830,Female,3.052242068,3.642221312,53.80864471
8831,person_8831,Male,2.845301923,5.566464309,60.65615762
8832,person_8832,Male,2.741392427,5.029668354,32.17688228
8833,person_8833,Male,3.133488087,6.402564151,54.43478437
8834,person_8834,Female,1.705301466,2.807672899,38.49101917
8835,person_8835,Male,2.662130423,4.469615765,57.9904646
8836,person_8836,Female,2.545338772,1.785085928,30.25375327
